X1000101207.H2	alpha
X1000101207.H3	alpha
X1000101207.H5	alpha
X1000101207.H7	alpha
X1000101207.H8	alpha
X1000101207.H9	delta
X1000101208.A10	acinar
X1000101208.A11	acinar
X1000101208.A12	acinar
X1000101208.A4	acinar
X1000101208.A5	acinar
X1000101208.B10	acinar
X1000101208.B11	acinar
X1000101208.B12	acinar
X1000101208.B7	acinar
X1000101208.C3	acinar
X1000101208.C6	acinar
X1000101208.C9	acinar
X1000101208.D1	acinar
X1000101208.D11	acinar
X1000101208.D6	acinar
X1000101208.E11	acinar
X1000101208.E12	acinar
X1000101208.E5	acinar
X1000101208.E6	acinar
X1000101208.F11	acinar
X1000101208.G1	acinar
X1000101208.G11	acinar
X1000101208.H1	acinar
X1000101208.H10	acinar
X1000101208.H3	acinar
X1000101208.H4	acinar
X1000101208.H6	acinar
X1000101208.H7	acinar
X1000101501.A11	beta
X1000101501.A12	beta
X1000101501.A3	alpha
X1000101501.A4	alpha
X1000101501.A5	alpha
X1000101501.A6	beta
X1000101501.A7	beta
X1000101501.A8	beta
X1000101501.A9	beta
X1000101501.B10	alpha
X1000101501.B11	beta
X1000101501.B12	beta
X1000101501.B3	alpha
X1000101501.B5	alpha
X1000101501.B6	alpha
X1000101501.B7	delta
X1000101501.C1	beta
X1000101501.C12	delta
X1000101501.C4	alpha
X1000101501.C7	beta
X1000101501.C9	alpha
X1000101501.D10	beta
X1000101501.D4	alpha
X1000101501.D8	delta
X1000101501.E1	delta
X1000101501.E11	beta
X1000101501.E6	alpha
X1000101501.E7	beta
X1000101501.E9	beta
X1000101501.F1	beta
X1000101501.F10	alpha
X1000101501.F11	beta
X1000101501.F5	alpha
X1000101501.F6	delta
X1000101501.F8	alpha
X1000101501.F9	beta
X1000101501.G1	alpha
X1000101501.G10	alpha
X1000101501.G3	beta
X1000101501.G4	alpha
X1000101501.G5	alpha
X1000101501.G6	beta
X1000101501.G7	delta
X1000101501.G8	beta
X1000101501.G9	beta
X1000101501.H1	alpha
X1000101501.H10	alpha
X1000101501.H11	beta
X1000101501.H2	alpha
X1000101501.H4	alpha
X1000101501.H6	beta
X1000101501.H7	alpha
X1000101501.H8	beta
X1000101501.H9	alpha
X1000101502.E1	acinar
X1000101502.E12	acinar
X1000101502.H1	acinar
X1000101503.A10	beta
X1000101503.A7	beta
X1000101503.A9	delta
X1000101503.B1	beta
X1000101503.B10	alpha
X1000101503.B11	alpha
X1000101503.B2	alpha
X1000101503.B5	alpha
X1000101503.B6	beta
X1000101503.C10	delta
X1000101503.C2	delta
X1000101503.C5	alpha
X1000101503.C6	delta
X1000101503.C8	beta
X1000101503.D1	alpha
X1000101503.D10	alpha
X1000101503.D11	alpha
X1000101503.D12	alpha
X1000101503.D2	beta
X1000101503.D4	delta
X1000101503.D5	beta
X1000101503.D7	alpha
X1000101503.D8	delta
X1000101503.D9	beta
X1000101503.E1	alpha
X1000101503.E10	delta
X1000101503.E12	beta
X1000101503.E2	delta
X1000101503.E6	beta
